,distinct_id,locationSetting,notificationSettings,active_timespan,average_session_time,US,Facebook,Foodie,Google,Unknown,num_sessions,sessions_per_day,America/New_York,America/Los_Angeles,America/Chicago,Asia/Kolkata,America/Denver,other_timezone,commentAdded,commentLength,churned
172040,051411D3-9358-4A5E-B50F-4F115A6706DE,1,0,2.2844907407407407,55.42857142857143,1,0,1,0,1,54,0.3,1,0,0,0,0,0,0,0.0,0
55129,052B4D92-FECD-4AFC-A11A-959E2723A85E,1,1,1.932939814814815,35.25,1,0,1,0,1,21,0.11666666666666667,0,0,1,0,0,0,0,0.0,1
179409,0532ACE5-A2F8-4CD7-BF1B-1EEA565AF6E3,1,0,0.31177083333333333,93.16666666666669,0,0,1,0,1,28,0.15555555555555556,0,0,0,0,0,1,0,0.0,0
79357,053A7F5E-0015-4F68-A388-F2575868EF93,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
108371,054528AB-F5A3-4C47-A572-A32F9D57C9D1,1,1,436.11898148148146,192.5609756097561,1,0,1,0,1,12,0.06666666666666667,0,0,1,0,0,0,0,0.0,0
50752,054E6BDC-1E15-4FC5-945E-749A51C78187,1,1,0.3045601851851852,51.33333333333334,1,1,0,0,1,34,0.18888888888888888,0,0,0,0,0,1,0,0.0,0
52145,054F78C4-B166-4237-BADA-C9169B5A3D19,1,0,0.29313657407407406,36.66666666666666,1,1,0,0,1,15,0.08333333333333333,0,1,0,0,0,0,0,0.0,1
188093,055034EF-965F-4968-8032-5C65FC557FE4,1,0,74.071875,111.0,1,0,1,0,1,20,0.1111111111111111,0,0,1,0,0,0,0,0.0,1
71331,05584852-8F7D-48AC-887C-6EA2FFA0A343,1,0,198.94693287037038,44.75,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,0
46909,055F1822-788D-47D8-8510-5101C9061850,1,1,295.5812384259259,49.4,1,0,1,0,1,9,0.05,0,1,0,0,0,0,0,0.0,0
87146,055f2487-c913-472a-a4bb-26a53a4ff3f0,1,1,0.0005092592592592592,,1,0,1,0,0,2,0.011111111111111112,0,0,0,0,0,1,0,0.0,1
100788,0561FA35-5187-43A6-98A8-99B60CA55B55,1,1,0.3337962962962963,40.0,0,0,1,0,1,5,0.027777777777777776,0,0,0,0,0,1,0,0.0,1
103383,0566894B-80FD-4AC4-BA12-A64C926A6611,1,1,0.2916666666666667,,1,0,1,0,1,2,0.011111111111111112,1,0,0,0,0,0,0,0.0,1
184627,05711607-C108-4D73-A0B7-5F0A8523EE59,1,0,165.91090277777778,51.0,1,1,0,0,1,67,0.37222222222222223,0,1,0,0,0,0,0,0.0,0
9552,05811CD7-FCF7-4ED6-8F81-8BB8AB8CC897,1,1,0.2935069444444444,76.5,1,0,1,0,1,16,0.08888888888888889,0,0,1,0,0,0,0,0.0,1
31081,058A7643-8323-4C77-9A8D-5FEC74ED98C7,1,0,24.253043981481483,123.0625,1,0,1,0,1,89,0.49444444444444446,0,1,0,0,0,0,3,4.764044943820225,0
71066,058B9BCE-93DA-4651-B519-EB6A51448D77,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
63626,0596A5C6-1BC1-46DD-8168-23AD3B76256E,0,1,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
71631,05A08450-E528-46B0-9937-E76364044948,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
76003,05A195FD-B336-43E1-9742-C638CFD88A62,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
106371,05A48DF1-73E2-4A35-A864-3495CEB37258,1,1,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
47831,05A89A7F-50A8-4093-BE14-0D05B462D0D6,1,1,0.3273726851851852,107.5,1,1,0,0,1,46,0.25555555555555554,0,1,0,0,0,0,0,0.0,0
17011,05AE27E3-84A0-4936-95B3-3B2A0A9EC509,1,0,108.74747685185186,31.6,1,0,1,0,1,20,0.1111111111111111,0,0,1,0,0,0,0,0.0,1
87143,05C00E5B-4E0F-4B0F-BA8C-6A4734BAB1B6,1,1,0.2930902777777778,122.0,1,0,1,0,1,1,0.005555555555555556,0,1,0,0,0,0,0,0.0,1
111668,05C40D16-D047-41A2-B279-DA739E06B13F,1,0,0.334212962962963,75.0,0,0,1,0,1,10,0.05555555555555555,0,0,0,0,0,1,0,0.0,1
84465,05CC9265-4AC0-4303-91C3-3FD3D916639F,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
104215,05D25DEB-81FD-4E56-AB37-3B6A2A523EFB,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
179451,06013959-6A0F-4076-A71F-7FD4CF7B973F,1,0,159.7020138888889,38.7,1,0,1,0,1,46,0.25555555555555554,0,0,1,0,0,0,0,0.0,0
65784,0607A323-5DD7-430B-AC11-0A7B80645168,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
78690,06180415-1E21-48DA-9D1E-DD9EF89A0577,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
35201,061D41EF-AC58-4717-A2C2-4AFBDD09C942,1,1,18.369780092592592,204.0,1,0,1,0,1,27,0.15,0,0,1,0,0,0,0,0.0,0
160591,0624FF1C-16AC-4F07-802A-5DE8EFCA1702,1,0,0.29216435185185186,15.5,1,0,1,0,1,14,0.07777777777777778,1,0,0,0,0,0,0,0.0,1
105783,0626FBA7-29A5-4A27-8118-87B7D6D1CC5A,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
35816,0629507F-3351-448F-AA51-1AEE086941EA,1,0,23.943761574074074,445.66666666666674,1,0,1,0,1,57,0.31666666666666665,0,1,0,0,0,0,0,0.0,0
88091,06323C5F-3167-4B55-A15C-24B88DEF0320,1,0,80.5567361111111,348.0,1,0,1,0,1,6,0.03333333333333333,1,0,0,0,0,0,0,0.0,1
98529,0632E1C8-DE23-40A5-8418-3E4676E9F255,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
41789,06360991-8006-47F9-A4F4-57EB1EC1ED61,1,0,260.5914814814815,35.0,1,0,1,0,1,14,0.07777777777777778,1,0,0,0,0,0,0,0.0,0
98915,064D5461-6F65-483A-BBD7-78DDF1543B6D,1,0,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
175296,064DEE5C-000C-42D5-9C1E-6E11D5A2198B,1,0,6.7493287037037035,82.625,1,0,0,1,1,47,0.2611111111111111,1,0,0,0,0,0,0,0.0,0
79950,064EC02F-4B9D-46A3-BDE2-3C6DD0D36D4F,1,1,122.08021990740741,,1,0,1,0,1,8,0.044444444444444446,1,0,0,0,0,0,0,0.0,1
62764,06533C3D-B5BC-4345-B85E-FFB4E533C62F,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
60058,065C8DB1-48E7-4D05-8E2B-94B1C4419C44,0,0,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
58381,0662256F-7E09-44D1-AF35-50CA6888C72F,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
90933,06659A36-9EBD-4467-9D60-592F117E7EAE,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
82919,06699A95-754D-4467-9B1B-28EDE9D76AA5,1,0,217.9545486111111,41.66666666666666,1,0,1,0,1,6,0.03333333333333333,1,0,0,0,0,0,0,0.0,0
161151,06734B33-C7EE-4CA7-9643-7C27BB6B509F,1,0,411.351875,65.93333333333334,1,0,1,0,1,82,0.45555555555555555,0,1,0,0,0,0,0,0.0,0
71070,06747B94-4849-4B4A-B054-DD16BCE829A6,1,1,28.00994212962963,22.0,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
91524,0675F4F5-9CCC-44C3-8B14-919E7041523E,1,0,431.1959722222222,56.14285714285714,1,0,1,0,1,41,0.22777777777777777,0,0,1,0,0,0,0,0.0,0
109969,068A2D5C-2C1C-42E5-8108-BEC8A6241744,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
22567,068C39B6-456F-4D30-BD2D-D07D36BA01EC,1,1,0.3337615740740741,30.0,1,0,1,0,1,7,0.03888888888888889,1,0,0,0,0,0,0,0.0,1
97101,068FFA0F-35B8-441A-96A1-B601B07F1604,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
95536,069CEC6C-42A3-4A4F-8E76-B4CFAE3995F4,1,0,1.1243981481481482,12.0,0,0,1,0,1,6,0.03333333333333333,0,0,0,1,0,0,0,0.0,1
104686,06BC954E-763E-4717-9149-15D32DEC1BA0,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
87677,06C7C460-8BB5-4BFE-969E-678A0F2C7265,1,1,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
68237,06CB1874-78B7-4351-A56D-D43304DB55C0,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
62627,06E46988-F645-40C6-B5A4-EE90BEE0E009,1,0,8.135810185185186,29.0,1,0,1,0,1,13,0.07222222222222222,1,0,0,0,0,0,0,0.0,1
160940,06FA5A8F-5715-4BC7-A557-29AABBD8AC9E,1,0,0.33399305555555553,24.0,1,0,1,0,1,13,0.07222222222222222,1,0,0,0,0,0,0,0.0,1
65990,06FB0260-5D74-49EF-A613-22AF2DF9094D,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
75171,06dce5df-e11f-4251-afd2-642794d46f39,1,0,10.07712962962963,,1,0,1,0,0,7,0.03888888888888889,0,0,0,0,0,1,0,0.0,1
74183,070D9386-80AF-4BD0-A325-FA6585717DBF,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
92471,07289D0D-6FF1-40CB-A84B-E1709312105F,1,1,0.3344328703703704,94.0,1,0,1,0,1,10,0.05555555555555555,1,0,0,0,0,0,0,0.0,1
69036,072ad547-1290-4095-94c4-3ce385d76851,1,0,0.007534722222222222,,1,0,1,0,0,3,0.016666666666666666,0,0,0,0,0,1,0,0.0,1
61959,07345514-1665-44B4-A2FA-359D1AC77498,1,1,306.4674537037037,154.71428571428572,1,0,1,0,1,12,0.06666666666666667,1,0,0,0,0,0,0,0.0,0
95652,07357AD4-FF83-4E30-81A4-D8556933A3D5,1,1,0.3333333333333333,,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
93805,0740ACC4-3C86-4A9A-B24A-C8269B07D1FE,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
62865,0745DADD-52E5-4815-94ED-F35DDF491CE9,1,0,89.24449074074074,58.5,1,0,1,0,1,5,0.027777777777777776,1,0,0,0,0,0,0,0.0,1
85768,07496561-5BFB-458B-97A0-9DB8D361164E,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
56168,07505C73-A359-4F5B-8F5A-B24C974CAF13,1,1,49.37127314814815,68.5,1,0,1,0,1,16,0.08888888888888889,1,0,0,0,0,0,0,0.0,1
94286,0753EE46-91E3-4084-A603-6D8573673DA1,1,1,147.2838888888889,,2,0,1,0,1,2,0.011111111111111112,1,0,0,0,0,0,0,0.0,1
65243,075DD2BA-BE9E-42D3-A7FE-DC61D47B8246,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
91170,0766BEE5-F935-433F-ADDF-F0CD56B3773F,1,0,212.32443287037037,64.0,1,0,1,0,1,6,0.03333333333333333,0,0,1,0,0,0,0,0.0,0
99441,0785BD4E-3F03-4069-B360-F5300B407605,1,1,405.1697453703704,81.2,1,1,0,0,1,29,0.16111111111111112,0,0,1,0,0,0,0,0.0,0
99440,0785BD4E-3F03-4069-B360-F5300B407605_305,1,1,0.0,31.0,1,0,1,0,1,1,0.005555555555555556,0,0,1,0,0,0,0,0.0,0
36181,078639FF-9C0A-40D8-AF5B-1524C975972F,1,0,0.3340162037037037,50.0,1,0,1,0,1,13,0.07222222222222222,1,0,0,0,0,0,0,0.0,1
106693,0787B79C-FD07-4AAB-8E62-EDF8394DD203,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
109252,07942FB0-A655-440A-99E8-B77681DC398B,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
95593,0799B793-534D-4D16-85EA-196D946652B4,1,0,0.33488425925925924,59.5,1,0,1,0,1,22,0.12222222222222222,0,0,1,0,0,0,0,0.0,1
7467,07A66A8D-FF70-4E45-AEFD-5FB7B5DB966A,1,1,0.29359953703703706,24.16666666666667,1,1,0,0,1,31,0.17222222222222222,0,1,0,0,0,0,0,0.0,0
104056,07BA6EDF-5C78-49A3-8EAD-0A67335D1D43,1,0,0.3346296296296296,63.0,0,0,1,0,1,7,0.03888888888888889,0,0,0,1,0,0,0,0.0,1
56031,07CBB01B-785B-4E94-816B-D5EEDDA2CC01,1,0,101.66694444444444,91.71428571428572,1,0,1,0,1,63,0.35,0,1,0,0,0,0,0,0.0,0
109469,07CDC544-781F-4AC9-8E7E-B5ED879C4AB6,1,0,139.1736226851852,61.0,1,0,1,0,1,27,0.15,0,1,0,0,0,0,0,0.0,0
61450,07D7A9C3-F672-455A-AF34-AF88BB2267B8,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
168465,07D870EC-3904-4AE2-9FAA-E78C1FFD6AB0,1,0,10.152488425925926,28.2,1,1,0,0,1,24,0.13333333333333333,1,0,0,0,0,0,0,0.0,1
35244,07EEAF0F-39DF-4DF4-8C4B-FC667151786E,1,1,93.51162037037037,69.5,1,0,1,0,1,37,0.20555555555555555,1,0,0,0,0,0,1,4.945945945945946,0
84984,07ad17e3-9756-43a5-b9fd-d1a86ef72c70,1,0,0.05165509259259259,,0,0,1,0,0,4,0.022222222222222223,0,0,0,0,0,1,0,0.0,1
93396,08139DA2-1D5E-4691-912F-00A36C39A558,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
115114,0817DDF2-3B87-4F3A-88C0-7720487E4A82,1,1,0.2921412037037037,37.0,0,0,0,1,1,10,0.05555555555555555,0,0,0,0,0,1,0,0.0,1
50493,081A01DA-15A6-4764-B2D0-2360D05BF41D,1,0,153.55185185185186,35.0,1,0,0,1,1,13,0.07222222222222222,1,0,0,0,0,0,0,0.0,0
72847,08252289-8A92-4524-9722-7B191C3FA13B,1,1,169.7908101851852,14.0,0,0,1,0,1,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
5515,082C8FF0-821E-4D3D-BEE4-7F717E817FAD,1,1,177.19859953703704,81.33333333333333,1,0,1,0,1,5,0.027777777777777776,0,0,1,0,0,0,0,0.0,0
69541,08433C02-C614-4722-A4EB-578A989B9636,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
184566,084424AA-DE57-45C0-B810-E68CEC1536C1,1,0,0.29356481481481483,34.5,1,1,0,0,1,20,0.1111111111111111,1,0,0,0,0,0,0,0.0,1
69796,084C647F-CEE8-4142-874B-97A048DA5F5D,1,0,0.2916666666666667,,0,0,1,0,1,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,1
106319,08543671-1CA3-4994-BFFF-DF353D478A09,1,1,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
88405,087AB6C6-7A96-4429-8CB6-65E2040824D7,1,1,0.2916666666666667,,0,0,1,0,1,2,0.011111111111111112,0,0,0,1,0,0,0,0.0,1
87053,087D34F7-1131-4144-9FEF-669344A0964F,1,0,0.2924189814814815,115.0,1,0,1,0,1,1,0.005555555555555556,0,1,0,0,0,0,0,0.0,1
93703,0881E85F-C1A6-4E98-89DA-9E78AF44C59D,1,0,0.3333333333333333,,1,0,1,0,1,1,0.005555555555555556,0,1,0,0,0,0,0,0.0,1
64277,088449F6-CC27-41B9-BA2A-595B098C6D2B,1,1,211.3751736111111,32.5,1,0,1,0,1,2,0.011111111111111112,0,1,0,0,0,0,0,0.0,0
100840,0889AD9C-7FBB-4EE1-90F7-390AE4C47893,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
59377,088FC94A-9520-4C22-BCDD-9A06976EE8F2,1,1,0.3333333333333333,,0,0,1,0,1,5,0.027777777777777776,0,0,0,1,0,0,0,0.0,1
101893,0896E8F2-D374-4E6B-8D90-82D8069D00D8,0,0,90.11413194444444,10.0,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,1
109566,08970eba-afc1-4313-aa7d-fbe46ed35b48,1,1,88.14237268518518,,1,0,1,0,0,6,0.03333333333333333,0,0,0,0,0,1,0,0.0,1
64804,089AEACD-C2F2-46DA-9C8B-0C871D7E242D,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
18195,089DCD47-BF02-42D3-B59C-2ABBF5E8693E,1,0,51.54208333333333,57.0,1,0,1,0,1,19,0.10555555555555556,0,1,0,0,0,0,0,0.0,1
82892,08A2CDA9-19C4-4778-A21E-FC9C81D111B8,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
82034,08A30A2F-88D3-42A9-85E2-E2BF4139320C,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
82878,08A6278C-8DEB-4C21-9542-69F7B2D80F7D,1,0,70.00935185185185,53.33333333333334,1,0,1,0,1,7,0.03888888888888889,0,0,1,0,0,0,0,0.0,1
184614,08C239DE-F712-45B0-ACCA-A082644853B1,1,0,167.56001157407408,59.846153846153854,1,1,0,0,1,115,0.6388888888888888,0,1,0,0,0,0,0,0.0,0
152426,08CA21CA-A3C9-441F-87A3-23A933F65AF5,1,0,0.33534722222222224,48.33333333333334,1,0,1,0,1,17,0.09444444444444444,1,0,0,0,0,0,0,0.0,1
88141,08CD8DBB-509B-4F7F-B13B-72C64F4E504B,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
65324,08CDBE4D-2991-46C5-A930-32563BB67D36,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
91286,08D81356-BDB6-4B68-810D-CD7208F379C3,1,1,207.58135416666667,66.30769230769229,1,0,1,0,1,18,0.1,0,0,0,0,1,0,0,0.0,0
28348,08ED32C3-2C93-41FF-8750-340DD6C07661,1,1,15.186168981481481,56.57142857142857,0,0,1,0,1,22,0.12222222222222222,0,1,0,0,0,0,0,0.0,1
110108,08EF5BBC-322D-4FD7-AED2-A60E864B3B61,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
140887,09047EBA-3D01-44B3-B47F-DFFD310397D4,0,1,76.6383449074074,114.16666666666669,1,1,0,0,1,32,0.17777777777777778,0,1,0,0,0,0,0,0.0,0
25537,09060837-03C4-4D1C-B0CD-97E046EBAF7B,1,0,1.3002199074074074,59.0,1,1,0,0,1,13,0.07222222222222222,1,0,0,0,0,0,0,0.0,1
108905,090A1E9E-03EE-4B26-8F08-20D905176F88,1,0,280.33729166666666,70.4,1,0,1,0,1,80,0.4444444444444444,1,0,0,0,0,0,0,0.0,0
73520,090C048B-BEEC-4254-B5BB-D0783D3E3346,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
67773,090E7146-B3E4-4258-9642-A225D995CAA2,1,1,45.61478009259259,103.0,0,0,1,0,1,4,0.022222222222222223,0,0,0,1,0,0,0,0.0,1
98309,09178E07-B16E-4A41-94EC-93F68B99F944,1,1,0.33422453703703703,77.0,0,0,1,0,1,1,0.005555555555555556,0,0,0,1,0,0,0,0.0,1
70142,091C5021-595A-4649-9B77-05C327D32378,1,0,60.200324074074075,89.125,1,0,1,0,1,9,0.05,0,1,0,0,0,0,0,0.0,1
79237,0929acbf-5e08-4e5d-b562-73d6147c3548,1,0,0.0,,0,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
177216,092B0AC4-3061-42A3-9C7C-3447F4AFD82B,1,0,200.69167824074074,,1,0,1,0,1,10,0.05555555555555555,0,0,1,0,0,0,0,0.0,0
95752,09301900-CCEE-400B-A88C-CB7B494C6787,0,1,179.02827546296297,94.6,2,0,1,0,1,16,0.08888888888888889,1,0,0,0,0,0,0,0.0,0
18846,09353F2A-56B0-4BF8-B532-C8B9B25BCC80,1,0,107.55849537037037,92.4927536231884,1,1,0,0,1,440,2.4444444444444446,1,0,0,0,0,0,45,8.147727272727273,0
185886,09360B77-2A25-435F-A7B5-C4DC4E002894,1,0,0.2945023148148148,61.66666666666666,1,0,1,0,1,12,0.06666666666666667,1,0,0,0,0,0,0,0.0,1
21480,09375963-6885-4930-ABFB-6ED31FD89B23,1,1,0.3335532407407407,13.0,1,0,1,0,1,8,0.044444444444444446,0,0,0,0,1,0,0,0.0,1
107833,093F3678-A4C0-4479-9847-6F3BAF6DCBC5,1,0,0.3333333333333333,,0,0,1,0,1,3,0.016666666666666666,0,0,0,1,0,0,0,0.0,1
96305,09400B26-4074-4DA6-8109-045B25D0B949,1,1,40.8433912037037,132.6,1,0,1,0,1,56,0.3111111111111111,1,0,0,0,0,0,3,5.267857142857143,0
95055,09475BB4-35E9-45D9-A028-208B61D0FB90,1,0,0.29486111111111113,136.5,0,1,0,0,1,7,0.03888888888888889,0,0,0,0,0,1,0,0.0,1
93589,095039B3-839C-498F-845D-301BB0ECA784,1,1,105.9253125,73.0,1,0,1,0,1,8,0.044444444444444446,0,0,0,0,1,0,0,0.0,1
80647,0955B573-D2D5-414F-ACA4-E86136AA843D,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
82596,09568C30-E50B-4D97-88C9-30B06FADB132,1,1,240.29725694444446,43.8,1,0,1,0,1,12,0.06666666666666667,0,0,1,0,0,0,0,0.0,0
70017,095EA83F-AF86-4EDD-AFB1-245AFA66BE4A,1,0,0.3346064814814815,109.0,1,0,1,0,1,1,0.005555555555555556,0,1,0,0,0,0,0,0.0,1
88507,096CA457-A504-4CD6-877B-298412625E13,1,1,0.3336689814814815,10.0,1,0,1,0,1,3,0.016666666666666666,1,0,0,0,0,0,0,0.0,1
69527,096D53AC-40AC-4CB8-A6BA-DD962F61BCB2,1,0,124.37302083333333,65.25,1,0,1,0,1,30,0.16666666666666666,0,1,0,0,0,0,0,0.0,0
95724,09719898d6bc68aa,0,1,8.320416666666667,,2,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,1
109659,097341D6-56A0-45A3-A65B-EC7113520839,1,0,0.3333333333333333,,0,0,1,0,1,1,0.005555555555555556,0,0,0,1,0,0,0,0.0,1
58196,0991d1b8-45cb-412f-b7ca-fbb2b0af2225,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
105983,09B0C66A-C038-498C-9D82-68592DEF2844,1,1,0.3121643518518519,58.0,0,0,1,0,1,19,0.10555555555555556,0,0,0,1,0,0,0,0.0,1
26729,09D67AEF-3091-4754-9E51-8198118A5513,1,1,0.33671296296296294,144.5,1,0,1,0,1,23,0.12777777777777777,1,0,0,0,0,0,0,0.0,1
67661,09ECC65A-5B2A-4BD7-8307-695830C7C924,1,1,412.25364583333334,17.0,1,0,1,0,1,1,0.005555555555555556,1,0,0,0,0,0,0,0.0,0
133815,0A0EB8A7-7169-446A-962A-9D37AE86F305,1,1,184.21740740740742,95.83333333333331,1,0,1,0,1,28,0.15555555555555556,1,0,0,0,0,0,0,0.0,0
6469,0A145FAB-441C-4CBD-929A-DC7FB485D86F,1,1,0.33368055555555554,16.0,1,0,1,0,1,7,0.03888888888888889,1,0,0,0,0,0,0,0.0,1
50537,0A1D1CE6-3EAE-4F8E-8CE4-01F3CE9B1B80,1,1,86.46917824074075,76.58333333333333,1,0,1,0,1,15,0.08333333333333333,0,0,0,0,1,0,0,0.0,1
71242,0A235D7D-49DB-475D-9755-4C4EBD2B20C7,1,0,0.2917939814814815,10.0,0,0,1,0,1,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,1
92327,0A26240C-662D-43CC-A612-D65E99B8AD5B,1,0,0.2916666666666667,,0,0,1,0,1,2,0.011111111111111112,0,0,0,1,0,0,0,0.0,1
89865,0A660F57-DFFE-43AB-B09F-03A5E5F5B208,1,0,0.2918634259259259,16.0,1,0,1,0,1,2,0.011111111111111112,0,1,0,0,0,0,0,0.0,1
95250,0A6F3EB0-6B97-4FCC-991C-EED8B279F7FD,1,1,271.76776620370373,72.66666666666667,2,0,1,0,1,2,0.011111111111111112,1,0,0,0,0,0,0,0.0,0
76974,0A81BCCD-CE09-4284-8AF8-7B1295FCCC85,1,0,0.31047453703703703,323.0,0,0,1,0,1,14,0.07777777777777778,0,0,0,1,0,0,0,0.0,1
93552,0A8E0C87-7405-49D8-AF5A-30A436846DFB,1,1,151.23802083333334,80.25,2,0,1,0,1,2,0.011111111111111112,1,0,0,0,0,0,0,0.0,0
160384,0A8E35FF-94C4-456B-A7F0-05A4EC0CF869,1,0,44.970046296296296,53.5,1,1,0,0,1,27,0.15,1,0,0,0,0,0,0,0.0,0
111669,0A9AC419-0AF8-4CF7-9157-C16CE89C747D,1,0,262.9171064814815,162.2,1,0,1,0,1,11,0.06111111111111111,1,0,0,0,0,0,0,0.0,0
67888,0A9BF097-D489-4FC9-9F44-BB223FC2191E,1,0,0.0,,1,0,1,0,0,2,0.011111111111111112,0,0,0,0,0,1,0,0.0,0
26589,0A9CF53B-2301-4042-95E8-31F65A382BF5,1,1,0.3346296296296296,54.5,1,0,1,0,1,22,0.12222222222222222,1,0,0,0,0,0,0,0.0,1
18917,0A9EAE40-440D-4292-91CE-1817EC1C5E82,1,1,28.92616898148148,49.032258064516135,1,0,1,0,1,348,1.9333333333333333,0,0,1,0,0,0,8,4.0,0
106225,0AA8BFCB-6B61-4A88-A1DA-67026D6C86DD,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
20035,0AB71395-38EE-464F-B1B3-B072EEE18599,1,1,105.88265046296296,57.647058823529406,0,0,1,0,1,74,0.4111111111111111,0,0,0,0,0,1,0,0.0,0
110694,0ABC4CDA-4C00-447B-BCAF-85E8F823425A,1,0,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
74695,0ABC6A61-5127-434E-AEDE-B97E6C3662F0,1,1,0.0,,1,0,1,0,0,1,0.005555555555555556,0,0,0,0,0,1,0,0.0,0
95774,0ABD3636-CD3E-4EE7-A343-7EA71F476C6F,1,1,114.27645833333334,20.33333333333333,2,0,1,0,1,4,0.022222222222222223,1,0,0,0,0,0,0,0.0,1
100704,0ABF524E-EBE3-45BC-AC0B-14C62390B7EC,1,1,0.3338773148148148,46.0,1,0,1,0,1,6,0.03333333333333333,1,0,0,0,0,0,0,0.0,1
